subid	risk	ethnic	gender	age	wvcat	active
894	30	1	0	38	0	GOLD
894	35	1	0	38	0	MED20
894	30	1	0	38	0	MED80
894	30	1	0	38	0	SILV
894	30	1	0	38	0	STK20
894	20	1	0	38	0	STK80
895	10	1	0	19	0	GOLD
895	40	1	0	19	0	MED20
895	60	1	0	19	0	MED80
895	1	1	0	19	0	SILV
895	10	1	0	19	0	STK20
895	50	1	0	19	0	STK80
899	60	1	0	18	0	GOLD
899	40	1	0	18	0	MED20
899	80	1	0	18	0	MED80
899	10	1	0	18	0	SILV
899	30	1	0	18	0	STK20
899	40	1	0	18	0	STK80
900	10	1	0	19	0	GOLD
900	50	1	0	19	0	MED20
900	70	1	0	19	0	MED80
900	5	1	0	19	0	SILV
900	75	1	0	19	0	STK20
900	80	1	0	19	0	STK80
901	20	1	1	19	3	GOLD
901	80	1	1	19	3	MED20
901	60	1	1	19	3	MED80
901	20	1	1	19	3	SILV
901	50	1	1	19	3	STK20
901	60	1	1	19	3	STK80
904	20	1	0	19	3	GOLD
904	20	1	0	19	3	MED20
904	80	1	0	19	3	MED80
904	0	1	0	19	3	SILV
904	50	1	0	19	3	STK20
904	80	1	0	19	3	STK80
908	10	1	0	19	0	GOLD
908	30	1	0	19	0	MED20
908	60	1	0	19	0	MED80
908	5	1	0	19	0	SILV
908	50	1	0	19	0	STK20
908	65	1	0	19	0	STK80
909	50	1	0	18	0	GOLD
909	50	1	0	18	0	MED20
909	95	1	0	18	0	MED80
909	40	1	0	18	0	SILV
909	90	1	0	18	0	STK20
909	90	1	0	18	0	STK80
910	15	1	0	18	0	GOLD
910	50	1	0	18	0	MED20
910	75	1	0	18	0	MED80
910	15	1	0	18	0	SILV
910	25	1	0	18	0	STK20
910	70	1	0	18	0	STK80
913	30	1	1	19	1	GOLD
913	10	1	1	19	1	MED20
913	90	1	1	19	1	MED80
913	2	1	1	19	1	SILV
913	20	1	1	19	1	STK20
913	90	1	1	19	1	STK80
914	20	1	0	19	3	GOLD
914	30	1	0	19	3	MED20
914	30	1	0	19	3	MED80
914	30	1	0	19	3	SILV
914	50	1	0	19	3	STK20
914	60	1	0	19	3	STK80
915	15	1	0	24	3	GOLD
915	25	1	0	24	3	MED20
915	50	1	0	24	3	MED80
915	2	1	0	24	3	SILV
915	20	1	0	24	3	STK20
915	70	1	0	24	3	STK80
916	50	1	1	18	3	GOLD
916	40	1	1	18	3	MED20
916	75	1	1	18	3	MED80
916	50	1	1	18	3	SILV
916	45	1	1	18	3	STK20
916	80	1	1	18	3	STK80
917	50	1	0	19	3	GOLD
917	20	1	0	19	3	MED20
917	90	1	0	19	3	MED80
917	0	1	0	19	3	SILV
917	40	1	0	19	3	STK20
917	30	1	0	19	3	STK80
15	10	1	0	36	2	APPL
15	15	1	0	36	2	BIKE
15	2	1	0	36	2	BRCA
15	80	1	0	36	2	CAR
15	2	1	0	36	2	DIAB
15	10	1	0	36	2	DOC
15	45	1	0	36	2	FLU
15	2	1	0	36	2	GREY
15	2	1	0	36	2	HRT
15	97	1	0	36	2	NUC
15	2	1	0	36	2	OVCA
15	4	1	0	36	2	PLANE
15	9	1	0	36	2	POOL
15	.	1	0	36	2	PRCA
15	90	1	0	36	2	SWAT
15	70	1	0	36	2	XRAY
17	10	1	0	27	0	APPL
17	70	1	0	27	0	BIKE
17	10	1	0	27	0	BRCA
17	33.33	1	0	27	0	CAR
17	10	1	0	27	0	DIAB
17	0	1	0	27	0	DOC
17	10	1	0	27	0	FLU
17	0	1	0	27	0	GREY
17	10	1	0	27	0	HRT
17	80	1	0	27	0	NUC
17	10	1	0	27	0	OVCA
17	20	1	0	27	0	PLANE
17	10	1	0	27	0	POOL
17	.	1	0	27	0	PRCA
17	50	1	0	27	0	SWAT
17	25	1	0	27	0	XRAY
19	20	1	1	40	0	APPL
19	10	1	1	40	0	BIKE
19	10	1	1	40	0	BRCA
19	20	1	1	40	0	CAR
19	10	1	1	40	0	DIAB
19	10	1	1	40	0	DOC
19	10	1	1	40	0	FLU
19	10	1	1	40	0	GREY
19	10	1	1	40	0	HRT
19	90	1	1	40	0	NUC
19	.	1	1	40	0	OVCA
19	10	1	1	40	0	PLANE
19	10	1	1	40	0	POOL
19	20	1	1	40	0	PRCA
19	90	1	1	40	0	SWAT
19	50	1	1	40	0	XRAY
20	.	1	0	83	0	APPL
20	20	1	0	83	0	BIKE
20	0	1	0	83	0	BRCA
20	50	1	0	83	0	CAR
20	0	1	0	83	0	DIAB
20	0	1	0	83	0	DOC
20	20	1	0	83	0	FLU
20	20	1	0	83	0	GREY
20	20	1	0	83	0	HRT
20	50	1	0	83	0	NUC
20	0	1	0	83	0	OVCA
20	10	1	0	83	0	PLANE
20	0	1	0	83	0	POOL
20	.	1	0	83	0	PRCA
20	90	1	0	83	0	SWAT
20	5	1	0	83	0	XRAY
23	10	1	1	46	0	APPL
23	60	1	1	46	0	BIKE
23	.	1	1	46	0	BRCA
23	60	1	1	46	0	CAR
23	40	1	1	46	0	DIAB
23	30	1	1	46	0	DOC
23	65	1	1	46	0	FLU
23	5	1	1	46	0	GREY
23	40	1	1	46	0	HRT
23	85	1	1	46	0	NUC
23	.	1	1	46	0	OVCA
23	55	1	1	46	0	PLANE
23	55	1	1	46	0	POOL
23	50	1	1	46	0	PRCA
23	80	1	1	46	0	SWAT
23	80	1	1	46	0	XRAY
27	10	1	0	47	3	APPL
27	20	1	0	47	3	BIKE
27	25	1	0	47	3	BRCA
27	60	1	0	47	3	CAR
27	60	1	0	47	3	DIAB
27	0	1	0	47	3	DOC
27	20	1	0	47	3	FLU
27	10	1	0	47	3	GREY
27	20	1	0	47	3	HRT
27	60	1	0	47	3	NUC
27	40	1	0	47	3	OVCA
27	5	1	0	47	3	PLANE
27	5	1	0	47	3	POOL
27	.	1	0	47	3	PRCA
27	95	1	0	47	3	SWAT
27	80	1	0	47	3	XRAY
29	1	1	1	48	3	APPL
29	80	1	1	48	3	BIKE
29	60	1	1	48	3	BRCA
29	5	1	1	48	3	CAR
29	60	1	1	48	3	DIAB
29	50	1	1	48	3	DOC
29	5	1	1	48	3	FLU
29	5	1	1	48	3	GREY
29	60	1	1	48	3	HRT
29	5	1	1	48	3	NUC
29	.	1	1	48	3	OVCA
29	1	1	1	48	3	PLANE
29	10	1	1	48	3	POOL
29	60	1	1	48	3	PRCA
29	90	1	1	48	3	SWAT
29	5	1	1	48	3	XRAY
32	2	1	1	61	0	APPL
32	70	1	1	61	0	BIKE
32	35	1	1	61	0	BRCA
32	5	1	1	61	0	CAR
32	10	1	1	61	0	DIAB
32	20	1	1	61	0	DOC
32	15	1	1	61	0	FLU
32	0	1	1	61	0	GREY
32	5	1	1	61	0	HRT
32	35	1	1	61	0	NUC
32	.	1	1	61	0	OVCA
32	1	1	1	61	0	PLANE
32	3	1	1	61	0	POOL
32	5	1	1	61	0	PRCA
32	90	1	1	61	0	SWAT
32	30	1	1	61	0	XRAY
34	10	1	1	67	0	APPL
34	20	1	1	67	0	BIKE
34	40	1	1	67	0	BRCA
34	2	1	1	67	0	CAR
34	5	1	1	67	0	DIAB
34	5	1	1	67	0	DOC
34	30	1	1	67	0	FLU
34	5	1	1	67	0	GREY
34	10	1	1	67	0	HRT
34	5	1	1	67	0	NUC
34	.	1	1	67	0	OVCA
34	1	1	1	67	0	PLANE
34	5	1	1	67	0	POOL
34	5	1	1	67	0	PRCA
34	90	1	1	67	0	SWAT
34	1	1	1	67	0	XRAY
35	5	1	0	50	3	APPL
35	70	1	0	50	3	BIKE
35	10	1	0	50	3	BRCA
35	75	1	0	50	3	CAR
35	5	1	0	50	3	DIAB
35	5	1	0	50	3	DOC
35	5	1	0	50	3	FLU
35	0	1	0	50	3	GREY
35	10	1	0	50	3	HRT
35	80	1	0	50	3	NUC
35	10	1	0	50	3	OVCA
35	5	1	0	50	3	PLANE
35	5	1	0	50	3	POOL
35	.	1	0	50	3	PRCA
35	95	1	0	50	3	SWAT
35	40	1	0	50	3	XRAY
39	0	1	1	76	3	APPL
39	10	1	1	76	3	BIKE
39	10	1	1	76	3	BRCA
39	10	1	1	76	3	CAR
39	5	1	1	76	3	DIAB
39	10	1	1	76	3	DOC
39	90	1	1	76	3	FLU
39	10	1	1	76	3	GREY
39	0	1	1	76	3	HRT
39	5	1	1	76	3	NUC
39	.	1	1	76	3	OVCA
39	5	1	1	76	3	PLANE
39	5	1	1	76	3	POOL
39	10	1	1	76	3	PRCA
39	50	1	1	76	3	SWAT
39	20	1	1	76	3	XRAY
40	.	1	1	62	0	APPL
40	15	1	1	62	0	BIKE
40	.	1	1	62	0	BRCA
40	.	1	1	62	0	CAR
40	.	1	1	62	0	DIAB
40	100	1	1	62	0	DOC
40	.	1	1	62	0	FLU
40	70	1	1	62	0	GREY
40	20	1	1	62	0	HRT
40	80	1	1	62	0	NUC
40	.	1	1	62	0	OVCA
40	10	1	1	62	0	PLANE
40	10	1	1	62	0	POOL
40	100	1	1	62	0	PRCA
40	25	1	1	62	0	SWAT
40	.	1	1	62	0	XRAY
41	38	1	0	61	3	APPL
41	32	1	0	61	3	BIKE
41	50	1	0	61	3	BRCA
41	47	1	0	61	3	CAR
41	23	1	0	61	3	DIAB
41	32	1	0	61	3	DOC
41	11	1	0	61	3	FLU
41	15	1	0	61	3	GREY
41	37	1	0	61	3	HRT
41	71	1	0	61	3	NUC
41	27	1	0	61	3	OVCA
41	7	1	0	61	3	PLANE
41	36	1	0	61	3	POOL
41	.	1	0	61	3	PRCA
41	17	1	0	61	3	SWAT
41	43	1	0	61	3	XRAY
42	1	1	0	59	0	APPL
42	70	1	0	59	0	BIKE
42	5	1	0	59	0	BRCA
42	20	1	0	59	0	CAR
42	5	1	0	59	0	DIAB
42	1	1	0	59	0	DOC
42	0.5	1	0	59	0	FLU
42	20	1	0	59	0	GREY
42	2	1	0	59	0	HRT
42	90	1	0	59	0	NUC
42	2	1	0	59	0	OVCA
42	8	1	0	59	0	PLANE
42	10	1	0	59	0	POOL
42	.	1	0	59	0	PRCA
42	95	1	0	59	0	SWAT
42	40	1	0	59	0	XRAY
46	1	1	1	37	3	APPL
46	50	1	1	37	3	BIKE
46	15	1	1	37	3	BRCA
46	8	1	1	37	3	CAR
46	40	1	1	37	3	DIAB
46	1	1	1	37	3	DOC
46	10	1	1	37	3	FLU
46	2	1	1	37	3	GREY
46	40	1	1	37	3	HRT
46	80	1	1	37	3	NUC
46	.	1	1	37	3	OVCA
46	3	1	1	37	3	PLANE
46	25	1	1	37	3	POOL
46	2	1	1	37	3	PRCA
46	40	1	1	37	3	SWAT
46	90	1	1	37	3	XRAY
48	3	1	1	70	3	APPL
48	20	1	1	70	3	BIKE
48	6	1	1	70	3	BRCA
48	8	1	1	70	3	CAR
48	10	1	1	70	3	DIAB
48	30	1	1	70	3	DOC
48	5	1	1	70	3	FLU
48	20	1	1	70	3	GREY
48	35	1	1	70	3	HRT
48	85	1	1	70	3	NUC
48	.	1	1	70	3	OVCA
48	10	1	1	70	3	PLANE
48	15	1	1	70	3	POOL
48	12	1	1	70	3	PRCA
48	90	1	1	70	3	SWAT
48	15	1	1	70	3	XRAY
54	10	1	1	64	0	APPL
54	90	1	1	64	0	BIKE
54	60	1	1	64	0	BRCA
54	5	1	1	64	0	CAR
54	40	1	1	64	0	DIAB
54	60	1	1	64	0	DOC
54	50	1	1	64	0	FLU
54	75	1	1	64	0	GREY
54	30	1	1	64	0	HRT
54	80	1	1	64	0	NUC
54	.	1	1	64	0	OVCA
54	10	1	1	64	0	PLANE
54	15	1	1	64	0	POOL
54	40	1	1	64	0	PRCA
54	90	1	1	64	0	SWAT
54	10	1	1	64	0	XRAY
55	5	1	0	52	0	APPL
55	10	1	0	52	0	BIKE
55	10	1	0	52	0	BRCA
55	5	1	0	52	0	CAR
55	10	1	0	52	0	DIAB
55	15	1	0	52	0	DOC
55	5	1	0	52	0	FLU
55	10	1	0	52	0	GREY
55	25	1	0	52	0	HRT
55	5	1	0	52	0	NUC
55	15	1	0	52	0	OVCA
55	5	1	0	52	0	PLANE
55	10	1	0	52	0	POOL
55	.	1	0	52	0	PRCA
55	25	1	0	52	0	SWAT
55	10	1	0	52	0	XRAY
57	2	1	0	50	1	APPL
57	5	1	0	50	1	BIKE
57	.	1	0	50	1	BRCA
57	5	1	0	50	1	CAR
57	5	1	0	50	1	DIAB
57	20	1	0	50	1	DOC
57	20	1	0	50	1	FLU
57	5	1	0	50	1	GREY
57	5	1	0	50	1	HRT
57	85	1	0	50	1	NUC
57	5	1	0	50	1	OVCA
57	5	1	0	50	1	PLANE
57	20	1	0	50	1	POOL
57	.	1	0	50	1	PRCA
57	100	1	0	50	1	SWAT
57	50	1	0	50	1	XRAY
60	0	1	1	55	3	APPL
60	10	1	1	55	3	BIKE
60	100	1	1	55	3	BRCA
60	0	1	1	55	3	CAR
60	100	1	1	55	3	DIAB
60	0	1	1	55	3	DOC
60	10	1	1	55	3	FLU
60	100	1	1	55	3	GREY
60	100	1	1	55	3	HRT
60	50	1	1	55	3	NUC
60	.	1	1	55	3	OVCA
60	1	1	1	55	3	PLANE
60	10	1	1	55	3	POOL
60	100	1	1	55	3	PRCA
60	60	1	1	55	3	SWAT
60	25	1	1	55	3	XRAY
61	5	1	1	61	2	APPL
61	.	1	1	61	2	BIKE
61	5	1	1	61	2	BRCA
61	10	1	1	61	2	CAR
61	10	1	1	61	2	DIAB
61	.	1	1	61	2	DOC
61	3.5	1	1	61	2	FLU
61	.	1	1	61	2	GREY
61	.	1	1	61	2	HRT
61	.	1	1	61	2	NUC
61	.	1	1	61	2	OVCA
61	5	1	1	61	2	PLANE
61	95	1	1	61	2	POOL
61	10	1	1	61	2	PRCA
61	95	1	1	61	2	SWAT
61	.	1	1	61	2	XRAY
63	10	1	0	50	3	APPL
63	10	1	0	50	3	BIKE
63	10	1	0	50	3	BRCA
63	30	1	0	50	3	CAR
63	10	1	0	50	3	DIAB
63	30	1	0	50	3	DOC
63	10	1	0	50	3	FLU
63	10	1	0	50	3	GREY
63	10	1	0	50	3	HRT
63	20	1	0	50	3	NUC
63	10	1	0	50	3	OVCA
63	20	1	0	50	3	PLANE
63	10	1	0	50	3	POOL
63	.	1	0	50	3	PRCA
63	90	1	0	50	3	SWAT
63	70	1	0	50	3	XRAY
64	10	1	1	60	2	APPL
64	20	1	1	60	2	BIKE
64	0	1	1	60	2	BRCA
64	60	1	1	60	2	CAR
64	0	1	1	60	2	DIAB
64	10	1	1	60	2	DOC
64	10	1	1	60	2	FLU
64	0	1	1	60	2	GREY
64	20	1	1	60	2	HRT
64	90	1	1	60	2	NUC
64	.	1	1	60	2	OVCA
64	40	1	1	60	2	PLANE
64	10	1	1	60	2	POOL
64	0	1	1	60	2	PRCA
64	100	1	1	60	2	SWAT
64	20	1	1	60	2	XRAY
68	10	1	1	59	0	APPL
68	10	1	1	59	0	BIKE
68	10	1	1	59	0	BRCA
68	10	1	1	59	0	CAR
68	10	1	1	59	0	DIAB
68	10	1	1	59	0	DOC
68	10	1	1	59	0	FLU
68	0	1	1	59	0	GREY
68	20	1	1	59	0	HRT
68	30	1	1	59	0	NUC
68	.	1	1	59	0	OVCA
68	10	1	1	59	0	PLANE
68	20	1	1	59	0	POOL
68	10	1	1	59	0	PRCA
68	70	1	1	59	0	SWAT
68	30	1	1	59	0	XRAY
72	1	1	1	65	2	APPL
72	7	1	1	65	2	BIKE
72	5	1	1	65	2	BRCA
72	5	1	1	65	2	CAR
72	5	1	1	65	2	DIAB
72	5	1	1	65	2	DOC
72	5	1	1	65	2	FLU
72	0	1	1	65	2	GREY
72	2	1	1	65	2	HRT
72	5	1	1	65	2	NUC
72	.	1	1	65	2	OVCA
72	15	1	1	65	2	PLANE
72	5	1	1	65	2	POOL
72	3	1	1	65	2	PRCA
72	90	1	1	65	2	SWAT
72	2	1	1	65	2	XRAY
73	1	1	1	58	3	APPL
73	10	1	1	58	3	BIKE
73	.	1	1	58	3	BRCA
73	1	1	1	58	3	CAR
73	1	1	1	58	3	DIAB
73	20	1	1	58	3	DOC
73	10	1	1	58	3	FLU
73	1	1	1	58	3	GREY
73	10	1	1	58	3	HRT
73	1	1	1	58	3	NUC
73	.	1	1	58	3	OVCA
73	1	1	1	58	3	PLANE
73	2	1	1	58	3	POOL
73	20	1	1	58	3	PRCA
73	10	1	1	58	3	SWAT
73	15	1	1	58	3	XRAY
75	5	1	1	55	3	APPL
75	10	1	1	55	3	BIKE
75	10	1	1	55	3	BRCA
75	5	1	1	55	3	CAR
75	10	1	1	55	3	DIAB
75	10	1	1	55	3	DOC
75	20	1	1	55	3	FLU
75	50	1	1	55	3	GREY
75	10	1	1	55	3	HRT
75	20	1	1	55	3	NUC
75	.	1	1	55	3	OVCA
75	5	1	1	55	3	PLANE
75	0	1	1	55	3	POOL
75	50	1	1	55	3	PRCA
75	75	1	1	55	3	SWAT
75	10	1	1	55	3	XRAY
77	0	1	1	52	1	APPL
77	10	1	1	52	1	BIKE
77	1	1	1	52	1	BRCA
77	2	1	1	52	1	CAR
77	2	1	1	52	1	DIAB
77	10	1	1	52	1	DOC
77	15	1	1	52	1	FLU
77	0	1	1	52	1	GREY
77	5	1	1	52	1	HRT
77	2	1	1	52	1	NUC
77	.	1	1	52	1	OVCA
77	0	1	1	52	1	PLANE
77	1	1	1	52	1	POOL
77	1	1	1	52	1	PRCA
77	90	1	1	52	1	SWAT
77	100	1	1	52	1	XRAY
78	5	1	1	32	1	APPL
78	30	1	1	32	1	BIKE
78	30	1	1	32	1	BRCA
78	10	1	1	32	1	CAR
78	30	1	1	32	1	DIAB
78	20	1	1	32	1	DOC
78	15	1	1	32	1	FLU
78	30	1	1	32	1	GREY
78	30	1	1	32	1	HRT
78	50	1	1	32	1	NUC
78	.	1	1	32	1	OVCA
78	2	1	1	32	1	PLANE
78	10	1	1	32	1	POOL
78	30	1	1	32	1	PRCA
78	80	1	1	32	1	SWAT
78	60	1	1	32	1	XRAY
80	10	1	0	53	3	APPL
80	80	1	0	53	3	BIKE
80	20	1	0	53	3	BRCA
80	20	1	0	53	3	CAR
80	0	1	0	53	3	DIAB
80	10	1	0	53	3	DOC
80	50	1	0	53	3	FLU
80	50	1	0	53	3	GREY
80	20	1	0	53	3	HRT
80	100	1	0	53	3	NUC
80	10	1	0	53	3	OVCA
80	10	1	0	53	3	PLANE
80	15	1	0	53	3	POOL
80	.	1	0	53	3	PRCA
80	80	1	0	53	3	SWAT
80	50	1	0	53	3	XRAY
81	0	1	1	33	0	APPL
81	10	1	1	33	0	BIKE
81	20	1	1	33	0	BRCA
81	40	1	1	33	0	CAR
81	0	1	1	33	0	DIAB
81	20	1	1	33	0	DOC
81	10	1	1	33	0	FLU
81	0	1	1	33	0	GREY
81	5	1	1	33	0	HRT
81	10	1	1	33	0	NUC
81	.	1	1	33	0	OVCA
81	10	1	1	33	0	PLANE
81	0	1	1	33	0	POOL
81	20	1	1	33	0	PRCA
81	70	1	1	33	0	SWAT
81	10	1	1	33	0	XRAY
84	5	1	1	47	3	APPL
84	10	1	1	47	3	BIKE
84	2	1	1	47	3	BRCA
84	10	1	1	47	3	CAR
84	2	1	1	47	3	DIAB
84	2	1	1	47	3	DOC
84	5	1	1	47	3	FLU
84	0	1	1	47	3	GREY
84	2	1	1	47	3	HRT
84	20	1	1	47	3	NUC
84	.	1	1	47	3	OVCA
84	10	1	1	47	3	PLANE
84	10	1	1	47	3	POOL
84	5	1	1	47	3	PRCA
84	20	1	1	47	3	SWAT
84	10	1	1	47	3	XRAY
85	5	1	1	51	0	APPL
85	95	1	1	51	0	BIKE
85	1	1	1	51	0	BRCA
85	20	1	1	51	0	CAR
85	1	1	1	51	0	DIAB
85	1	1	1	51	0	DOC
85	60	1	1	51	0	FLU
85	4	1	1	51	0	GREY
85	1	1	1	51	0	HRT
85	100	1	1	51	0	NUC
85	.	1	1	51	0	OVCA
85	5	1	1	51	0	PLANE
85	10	1	1	51	0	POOL
85	5	1	1	51	0	PRCA
85	60	1	1	51	0	SWAT
85	50	1	1	51	0	XRAY
86	10	1	0	44	3	APPL
86	50	1	0	44	3	BIKE
86	5	1	0	44	3	BRCA
86	75	1	0	44	3	CAR
86	10	1	0	44	3	DIAB
86	10	1	0	44	3	DOC
86	75	1	0	44	3	FLU
86	0	1	0	44	3	GREY
86	50	1	0	44	3	HRT
86	50	1	0	44	3	NUC
86	10	1	0	44	3	OVCA
86	10	1	0	44	3	PLANE
86	10	1	0	44	3	POOL
86	.	1	0	44	3	PRCA
86	50	1	0	44	3	SWAT
86	10	1	0	44	3	XRAY
97	5	1	0	66	2	APPL
97	15	1	0	66	2	BIKE
97	20	1	0	66	2	BRCA
97	10	1	0	66	2	CAR
97	40	1	0	66	2	DIAB
97	5	1	0	66	2	DOC
97	50	1	0	66	2	FLU
97	0	1	0	66	2	GREY
97	10	1	0	66	2	HRT
97	60	1	0	66	2	NUC
97	20	1	0	66	2	OVCA
97	10	1	0	66	2	PLANE
97	10	1	0	66	2	POOL
97	.	1	0	66	2	PRCA
97	95	1	0	66	2	SWAT
97	60	1	0	66	2	XRAY
103	2	1	1	35	2	APPL
103	20	1	1	35	2	BIKE
103	0	1	1	35	2	BRCA
103	5	1	1	35	2	CAR
103	0	1	1	35	2	DIAB
103	20	1	1	35	2	DOC
103	50	1	1	35	2	FLU
103	0	1	1	35	2	GREY
103	0	1	1	35	2	HRT
103	50	1	1	35	2	NUC
103	.	1	1	35	2	OVCA
103	5	1	1	35	2	PLANE
103	5	1	1	35	2	POOL
103	0	1	1	35	2	PRCA
103	80	1	1	35	2	SWAT
103	50	1	1	35	2	XRAY
106	10	1	0	18	1	APPL
106	50	1	0	18	1	BIKE
106	65	1	0	18	1	BRCA
106	20	1	0	18	1	CAR
106	20	1	0	18	1	DIAB
106	30	1	0	18	1	DOC
106	5	1	0	18	1	FLU
106	85	1	0	18	1	GREY
106	20	1	0	18	1	HRT
106	65	1	0	18	1	NUC
106	55	1	0	18	1	OVCA
106	10	1	0	18	1	PLANE
106	8	1	0	18	1	POOL
106	.	1	0	18	1	PRCA
106	30	1	0	18	1	SWAT
106	30	1	0	18	1	XRAY
111	0	1	0	37	1	APPL
111	50	1	0	37	1	BIKE
111	0	1	0	37	1	BRCA
111	50	1	0	37	1	CAR
111	0	1	0	37	1	DIAB
111	0	1	0	37	1	DOC
111	10	1	0	37	1	FLU
111	0	1	0	37	1	GREY
111	0	1	0	37	1	HRT
111	100	1	0	37	1	NUC
111	.	1	0	37	1	OVCA
111	9	1	0	37	1	PLANE
111	20	1	0	37	1	POOL
111	.	1	0	37	1	PRCA
111	85	1	0	37	1	SWAT
111	100	1	0	37	1	XRAY
133	1	1	1	82	0	APPL
133	20	1	1	82	0	BIKE
133	0	1	1	82	0	BRCA
133	5	1	1	82	0	CAR
133	0	1	1	82	0	DIAB
133	30	1	1	82	0	DOC
133	5	1	1	82	0	FLU
133	0	1	1	82	0	GREY
133	10	1	1	82	0	HRT
133	10	1	1	82	0	NUC
133	.	1	1	82	0	OVCA
133	2	1	1	82	0	PLANE
133	0	1	1	82	0	POOL
133	0	1	1	82	0	PRCA
133	30	1	1	82	0	SWAT
133	100	1	1	82	0	XRAY
139	20	1	0	84	2	APPL
139	50	1	0	84	2	BIKE
139	80	1	0	84	2	BRCA
139	50	1	0	84	2	CAR
139	80	1	0	84	2	DIAB
139	0	1	0	84	2	DOC
139	50	1	0	84	2	FLU
139	25	1	0	84	2	GREY
139	50	1	0	84	2	HRT
139	95	1	0	84	2	NUC
139	50	1	0	84	2	OVCA
139	10	1	0	84	2	PLANE
139	20	1	0	84	2	POOL
139	.	1	0	84	2	PRCA
139	70	1	0	84	2	SWAT
139	90	1	0	84	2	XRAY
140	0	1	0	42	0	APPL
140	80	1	0	42	0	BIKE
140	0	1	0	42	0	BRCA
140	50	1	0	42	0	CAR
140	0	1	0	42	0	DIAB
140	0	1	0	42	0	DOC
140	40	1	0	42	0	FLU
140	0	1	0	42	0	GREY
140	0	1	0	42	0	HRT
140	100	1	0	42	0	NUC
140	10	1	0	42	0	OVCA
140	40	1	0	42	0	PLANE
140	20	1	0	42	0	POOL
140	.	1	0	42	0	PRCA
140	100	1	0	42	0	SWAT
140	100	1	0	42	0	XRAY
141	.	1	0	63	0	APPL
141	10	1	0	63	0	BIKE
141	20	1	0	63	0	BRCA
141	20	1	0	63	0	CAR
141	10	1	0	63	0	DIAB
141	10	1	0	63	0	DOC
141	20	1	0	63	0	FLU
141	5	1	0	63	0	GREY
141	25	1	0	63	0	HRT
141	20	1	0	63	0	NUC
141	.	1	0	63	0	OVCA
141	10	1	0	63	0	PLANE
141	10	1	0	63	0	POOL
141	.	1	0	63	0	PRCA
141	20	1	0	63	0	SWAT
141	60	1	0	63	0	XRAY
142	20	1	0	27	0	APPL
142	30	1	0	27	0	BIKE
142	20	1	0	27	0	BRCA
142	20	1	0	27	0	CAR
142	20	1	0	27	0	DIAB
142	30	1	0	27	0	DOC
142	30	1	0	27	0	FLU
142	40	1	0	27	0	GREY
142	20	1	0	27	0	HRT
142	90	1	0	27	0	NUC
142	20	1	0	27	0	OVCA
142	30	1	0	27	0	PLANE
142	10	1	0	27	0	POOL
142	.	1	0	27	0	PRCA
142	80	1	0	27	0	SWAT
142	60	1	0	27	0	XRAY
143	1	1	1	42	3	APPL
143	30	1	1	42	3	BIKE
143	30	1	1	42	3	BRCA
143	10	1	1	42	3	CAR
143	40	1	1	42	3	DIAB
143	25	1	1	42	3	DOC
143	10	1	1	42	3	FLU
143	90	1	1	42	3	GREY
143	26	1	1	42	3	HRT
143	10	1	1	42	3	NUC
143	.	1	1	42	3	OVCA
143	30	1	1	42	3	PLANE
143	1	1	1	42	3	POOL
143	30	1	1	42	3	PRCA
143	30	1	1	42	3	SWAT
143	90	1	1	42	3	XRAY
149	0	1	0	30	0	APPL
149	0	1	0	30	0	BIKE
149	45	1	0	30	0	BRCA
149	80	1	0	30	0	CAR
149	20	1	0	30	0	DIAB
149	20	1	0	30	0	DOC
149	15	1	0	30	0	FLU
149	0	1	0	30	0	GREY
149	10	1	0	30	0	HRT
149	60	1	0	30	0	NUC
149	20	1	0	30	0	OVCA
149	35	1	0	30	0	PLANE
149	2	1	0	30	0	POOL
149	.	1	0	30	0	PRCA
149	68	1	0	30	0	SWAT
149	15	1	0	30	0	XRAY
151	10	1	0	24	1	APPL
151	10	1	0	24	1	BIKE
151	10	1	0	24	1	BRCA
151	40	1	0	24	1	CAR
151	15	1	0	24	1	DIAB
151	10	1	0	24	1	DOC
151	10	1	0	24	1	FLU
151	10	1	0	24	1	GREY
151	20	1	0	24	1	HRT
151	90	1	0	24	1	NUC
151	20	1	0	24	1	OVCA
151	25	1	0	24	1	PLANE
151	10	1	0	24	1	POOL
151	.	1	0	24	1	PRCA
151	85	1	0	24	1	SWAT
151	80	1	0	24	1	XRAY
153	20	1	1	43	0	APPL
153	90	1	1	43	0	BIKE
153	60	1	1	43	0	BRCA
153	45	1	1	43	0	CAR
153	20	1	1	43	0	DIAB
153	20	1	1	43	0	DOC
153	70	1	1	43	0	FLU
153	65	1	1	43	0	GREY
153	35	1	1	43	0	HRT
153	40	1	1	43	0	NUC
153	.	1	1	43	0	OVCA
153	50	1	1	43	0	PLANE
153	10	1	1	43	0	POOL
153	80	1	1	43	0	PRCA
153	40	1	1	43	0	SWAT
153	20	1	1	43	0	XRAY
154	2	1	1	24	2	APPL
154	20	1	1	24	2	BIKE
154	20	1	1	24	2	BRCA
154	20	1	1	24	2	CAR
154	10	1	1	24	2	DIAB
154	10	1	1	24	2	DOC
154	10	1	1	24	2	FLU
154	2	1	1	24	2	GREY
154	10	1	1	24	2	HRT
154	50	1	1	24	2	NUC
154	.	1	1	24	2	OVCA
154	20	1	1	24	2	PLANE
