"sub","condition","trials","RT"
"sub20","caffeine",98,391
"sub20","caffeine",99,197
"sub20","caffeine",100,205
"sub21","no_caffeine",1,219
"sub21","no_caffeine",2,390
"sub21","no_caffeine",3,183
"sub21","no_caffeine",4,289
"sub21","no_caffeine",5,204
"sub21","no_caffeine",6,415
"sub21","no_caffeine",7,228
"sub21","no_caffeine",8,218
"sub21","no_caffeine",9,184
"sub21","no_caffeine",10,394
"sub21","no_caffeine",11,259
"sub21","no_caffeine",12,198
"sub21","no_caffeine",13,360
"sub21","no_caffeine",14,194
"sub21","no_caffeine",15,389
"sub21","no_caffeine",16,305
"sub21","no_caffeine",17,345
"sub21","no_caffeine",18,377
"sub21","no_caffeine",19,305
"sub21","no_caffeine",20,395
"sub21","no_caffeine",21,302
"sub21","no_caffeine",22,373
"sub21","no_caffeine",23,409
"sub21","no_caffeine",24,295
"sub21","no_caffeine",25,346
"sub21","no_caffeine",26,309
"sub21","no_caffeine",27,302
"sub21","no_caffeine",28,382
"sub21","no_caffeine",29,398
"sub21","no_caffeine",30,239
"sub21","no_caffeine",31,259
"sub21","no_caffeine",32,225
"sub21","no_caffeine",33,368
"sub21","no_caffeine",34,417
"sub21","no_caffeine",35,323
"sub21","no_caffeine",36,190
"sub21","no_caffeine",37,389
"sub21","no_caffeine",38,306
"sub21","no_caffeine",39,243
"sub21","no_caffeine",40,413
"sub21","no_caffeine",41,357
"sub21","no_caffeine",42,350
"sub21","no_caffeine",43,211
"sub21","no_caffeine",44,347
"sub21","no_caffeine",45,331
"sub21","no_caffeine",46,252
"sub21","no_caffeine",47,286
"sub21","no_caffeine",48,382
"sub21","no_caffeine",49,379
"sub21","no_caffeine",50,272
"sub21","no_caffeine",51,278
"sub21","no_caffeine",52,341
"sub21","no_caffeine",53,190
"sub21","no_caffeine",54,392
"sub21","no_caffeine",55,181
"sub21","no_caffeine",56,275
"sub21","no_caffeine",57,326
"sub21","no_caffeine",58,398
"sub21","no_caffeine",59,304
"sub21","no_caffeine",60,263
"sub21","no_caffeine",61,183
"sub21","no_caffeine",62,411
"sub21","no_caffeine",63,378
"sub21","no_caffeine",64,347
"sub21","no_caffeine",65,256
"sub21","no_caffeine",66,252
"sub21","no_caffeine",67,235
"sub21","no_caffeine",68,350
"sub21","no_caffeine",69,379
"sub21","no_caffeine",70,289
"sub21","no_caffeine",71,187
"sub21","no_caffeine",72,417
"sub21","no_caffeine",73,210
"sub21","no_caffeine",74,397
"sub21","no_caffeine",75,372
"sub21","no_caffeine",76,238
"sub21","no_caffeine",77,305
"sub21","no_caffeine",78,327
"sub21","no_caffeine",79,235
"sub21","no_caffeine",80,203
"sub21","no_caffeine",81,291
"sub21","no_caffeine",82,384
"sub21","no_caffeine",83,394
"sub21","no_caffeine",84,336
"sub21","no_caffeine",85,408
"sub21","no_caffeine",86,403
"sub21","no_caffeine",87,200
"sub21","no_caffeine",88,285
"sub21","no_caffeine",89,258
"sub21","no_caffeine",90,317
"sub21","no_caffeine",91,414
"sub21","no_caffeine",92,344
"sub21","no_caffeine",93,320
"sub21","no_caffeine",94,235
"sub21","no_caffeine",95,412
"sub21","no_caffeine",96,258
"sub21","no_caffeine",97,258
"sub21","no_caffeine",98,418
"sub21","no_caffeine",99,257
"sub21","no_caffeine",100,309
"sub22","no_caffeine",1,206
"sub22","no_caffeine",2,256
"sub22","no_caffeine",3,275
"sub22","no_caffeine",4,350
"sub22","no_caffeine",5,309
"sub22","no_caffeine",6,277
"sub22","no_caffeine",7,261
"sub22","no_caffeine",8,225
"sub22","no_caffeine",9,263
"sub22","no_caffeine",10,284
"sub22","no_caffeine",11,319
"sub22","no_caffeine",12,261
"sub22","no_caffeine",13,303
"sub22","no_caffeine",14,313
"sub22","no_caffeine",15,301
"sub22","no_caffeine",16,301
"sub22","no_caffeine",17,335
"sub22","no_caffeine",18,258
"sub22","no_caffeine",19,319
"sub22","no_caffeine",20,238
"sub22","no_caffeine",21,307
"sub22","no_caffeine",22,261
"sub22","no_caffeine",23,231
"sub22","no_caffeine",24,326
"sub22","no_caffeine",25,362
"sub22","no_caffeine",26,292
"sub22","no_caffeine",27,269
"sub22","no_caffeine",28,262
"sub22","no_caffeine",29,284
"sub22","no_caffeine",30,364
"sub22","no_caffeine",31,274
"sub22","no_caffeine",32,253
"sub22","no_caffeine",33,329
"sub22","no_caffeine",34,258
"sub22","no_caffeine",35,348
"sub22","no_caffeine",36,251
"sub22","no_caffeine",37,369
"sub22","no_caffeine",38,302
"sub22","no_caffeine",39,317
"sub22","no_caffeine",40,218
"sub22","no_caffeine",41,328
"sub22","no_caffeine",42,202
"sub22","no_caffeine",43,228
"sub22","no_caffeine",44,306
"sub22","no_caffeine",45,218
"sub22","no_caffeine",46,273
"sub22","no_caffeine",47,288
"sub22","no_caffeine",48,204
"sub22","no_caffeine",49,254
"sub22","no_caffeine",50,270
"sub22","no_caffeine",51,273
"sub22","no_caffeine",52,336
"sub22","no_caffeine",53,317
"sub22","no_caffeine",54,367
"sub22","no_caffeine",55,207
"sub22","no_caffeine",56,232
"sub22","no_caffeine",57,253
"sub22","no_caffeine",58,245
"sub22","no_caffeine",59,222
"sub22","no_caffeine",60,364
"sub22","no_caffeine",61,201
"sub22","no_caffeine",62,208
"sub22","no_caffeine",63,293
"sub22","no_caffeine",64,254
"sub22","no_caffeine",65,219
"sub22","no_caffeine",66,362
"sub22","no_caffeine",67,306
"sub22","no_caffeine",68,297
"sub22","no_caffeine",69,367
"sub22","no_caffeine",70,311
"sub22","no_caffeine",71,201
"sub22","no_caffeine",72,205
"sub22","no_caffeine",73,305
"sub22","no_caffeine",74,309
"sub22","no_caffeine",75,224
"sub22","no_caffeine",76,366
"sub22","no_caffeine",77,283
"sub22","no_caffeine",78,344
"sub22","no_caffeine",79,200
"sub22","no_caffeine",80,367
"sub22","no_caffeine",81,209
"sub22","no_caffeine",82,241
"sub22","no_caffeine",83,332
"sub22","no_caffeine",84,247
"sub22","no_caffeine",85,346
"sub22","no_caffeine",86,219
"sub22","no_caffeine",87,254
"sub22","no_caffeine",88,205
"sub22","no_caffeine",89,297
"sub22","no_caffeine",90,242
"sub22","no_caffeine",91,361
"sub22","no_caffeine",92,281
"sub22","no_caffeine",93,287
"sub22","no_caffeine",94,290
"sub22","no_caffeine",95,319
"sub22","no_caffeine",96,244
"sub22","no_caffeine",97,331
"sub22","no_caffeine",98,246
"sub22","no_caffeine",99,283
"sub22","no_caffeine",100,302
"sub23","no_caffeine",1,234
"sub23","no_caffeine",2,348
"sub23","no_caffeine",3,356
"sub23","no_caffeine",4,288
"sub23","no_caffeine",5,301
"sub23","no_caffeine",6,301
"sub23","no_caffeine",7,312
"sub23","no_caffeine",8,206
"sub23","no_caffeine",9,262
"sub23","no_caffeine",10,215
"sub23","no_caffeine",11,336
"sub23","no_caffeine",12,205
"sub23","no_caffeine",13,265
"sub23","no_caffeine",14,319
"sub23","no_caffeine",15,302
"sub23","no_caffeine",16,339
"sub23","no_caffeine",17,289
"sub23","no_caffeine",18,213
"sub23","no_caffeine",19,344
"sub23","no_caffeine",20,232
"sub23","no_caffeine",21,358
"sub23","no_caffeine",22,260
"sub23","no_caffeine",23,313
"sub23","no_caffeine",24,314
"sub23","no_caffeine",25,353
"sub23","no_caffeine",26,281
"sub23","no_caffeine",27,346
"sub23","no_caffeine",28,220
"sub23","no_caffeine",29,264
"sub23","no_caffeine",30,289
"sub23","no_caffeine",31,281
"sub23","no_caffeine",32,275
"sub23","no_caffeine",33,271
"sub23","no_caffeine",34,260
"sub23","no_caffeine",35,310
"sub23","no_caffeine",36,281
"sub23","no_caffeine",37,231
"sub23","no_caffeine",38,302
"sub23","no_caffeine",39,236
"sub23","no_caffeine",40,358
"sub23","no_caffeine",41,364
"sub23","no_caffeine",42,338
"sub23","no_caffeine",43,204
"sub23","no_caffeine",44,305
"sub23","no_caffeine",45,329
"sub23","no_caffeine",46,231
"sub23","no_caffeine",47,361
"sub23","no_caffeine",48,202
"sub23","no_caffeine",49,297
"sub23","no_caffeine",50,222
"sub23","no_caffeine",51,206
"sub23","no_caffeine",52,307
"sub23","no_caffeine",53,345
"sub23","no_caffeine",54,246
"sub23","no_caffeine",55,240
"sub23","no_caffeine",56,369
"sub23","no_caffeine",57,215
"sub23","no_caffeine",58,265
"sub23","no_caffeine",59,263
"sub23","no_caffeine",60,352
"sub23","no_caffeine",61,200
"sub23","no_caffeine",62,286
"sub23","no_caffeine",63,317
"sub23","no_caffeine",64,294
"sub23","no_caffeine",65,264
"sub23","no_caffeine",66,251
"sub23","no_caffeine",67,309
"sub23","no_caffeine",68,333
"sub23","no_caffeine",69,213
"sub23","no_caffeine",70,334
"sub23","no_caffeine",71,217
"sub23","no_caffeine",72,238
"sub23","no_caffeine",73,336
"sub23","no_caffeine",74,290
"sub23","no_caffeine",75,332
"sub23","no_caffeine",76,320
"sub23","no_caffeine",77,241
"sub23","no_caffeine",78,231
"sub23","no_caffeine",79,329
"sub23","no_caffeine",80,291
"sub23","no_caffeine",81,251
"sub23","no_caffeine",82,270
"sub23","no_caffeine",83,351
"sub23","no_caffeine",84,305
"sub23","no_caffeine",85,219
"sub23","no_caffeine",86,354
"sub23","no_caffeine",87,312
"sub23","no_caffeine",88,245
"sub23","no_caffeine",89,290
"sub23","no_caffeine",90,267
"sub23","no_caffeine",91,259
"sub23","no_caffeine",92,302
"sub23","no_caffeine",93,274
"sub23","no_caffeine",94,324
"sub23","no_caffeine",95,232
"sub23","no_caffeine",96,265
"sub23","no_caffeine",97,204
"sub23","no_caffeine",98,327
"sub23","no_caffeine",99,348
"sub23","no_caffeine",100,312
"sub24","no_caffeine",1,205
"sub24","no_caffeine",2,324
"sub24","no_caffeine",3,218
"sub24","no_caffeine",4,346
"sub24","no_caffeine",5,285
"sub24","no_caffeine",6,333
"sub24","no_caffeine",7,291
"sub24","no_caffeine",8,226
"sub24","no_caffeine",9,346
"sub24","no_caffeine",10,344
"sub24","no_caffeine",11,270
"sub24","no_caffeine",12,209
"sub24","no_caffeine",13,267
"sub24","no_caffeine",14,309
"sub24","no_caffeine",15,256
"sub24","no_caffeine",16,239
"sub24","no_caffeine",17,225
"sub24","no_caffeine",18,285
"sub24","no_caffeine",19,234
"sub24","no_caffeine",20,252
"sub24","no_caffeine",21,279
"sub24","no_caffeine",22,243
"sub24","no_caffeine",23,200
"sub24","no_caffeine",24,266
"sub24","no_caffeine",25,338
"sub24","no_caffeine",26,361
"sub24","no_caffeine",27,291
"sub24","no_caffeine",28,364
"sub24","no_caffeine",29,243
"sub24","no_caffeine",30,215
"sub24","no_caffeine",31,312
"sub24","no_caffeine",32,303
"sub24","no_caffeine",33,221
"sub24","no_caffeine",34,318
"sub24","no_caffeine",35,323
"sub24","no_caffeine",36,228
"sub24","no_caffeine",37,201
"sub24","no_caffeine",38,238
"sub24","no_caffeine",39,214
"sub24","no_caffeine",40,262
"sub24","no_caffeine",41,363
"sub24","no_caffeine",42,265
"sub24","no_caffeine",43,228
"sub24","no_caffeine",44,363
"sub24","no_caffeine",45,363
"sub24","no_caffeine",46,328
"sub24","no_caffeine",47,345
"sub24","no_caffeine",48,217
"sub24","no_caffeine",49,285
"sub24","no_caffeine",50,220
"sub24","no_caffeine",51,237
"sub24","no_caffeine",52,290
"sub24","no_caffeine",53,220
"sub24","no_caffeine",54,214
"sub24","no_caffeine",55,282
"sub24","no_caffeine",56,335
"sub24","no_caffeine",57,303
"sub24","no_caffeine",58,308
"sub24","no_caffeine",59,286
"sub24","no_caffeine",60,349
"sub24","no_caffeine",61,343
"sub24","no_caffeine",62,267
"sub24","no_caffeine",63,232
"sub24","no_caffeine",64,278
"sub24","no_caffeine",65,210
"sub24","no_caffeine",66,319
"sub24","no_caffeine",67,308
"sub24","no_caffeine",68,342
"sub24","no_caffeine",69,365
"sub24","no_caffeine",70,321
"sub24","no_caffeine",71,223
"sub24","no_caffeine",72,250
"sub24","no_caffeine",73,317
"sub24","no_caffeine",74,263
"sub24","no_caffeine",75,278
"sub24","no_caffeine",76,332
"sub24","no_caffeine",77,312
"sub24","no_caffeine",78,202
"sub24","no_caffeine",79,291
"sub24","no_caffeine",80,238
"sub24","no_caffeine",81,214
"sub24","no_caffeine",82,318
"sub24","no_caffeine",83,242
"sub24","no_caffeine",84,360
"sub24","no_caffeine",85,229
"sub24","no_caffeine",86,308
"sub24","no_caffeine",87,271
"sub24","no_caffeine",88,286
"sub24","no_caffeine",89,219
"sub24","no_caffeine",90,339
"sub24","no_caffeine",91,223
"sub24","no_caffeine",92,314
"sub24","no_caffeine",93,282
"sub24","no_caffeine",94,353
"sub24","no_caffeine",95,270
"sub24","no_caffeine",96,300
"sub24","no_caffeine",97,237
"sub24","no_caffeine",98,251
"sub24","no_caffeine",99,366
"sub24","no_caffeine",100,339
"sub25","no_caffeine",1,283
"sub25","no_caffeine",2,211
"sub25","no_caffeine",3,335
"sub25","no_caffeine",4,304
"sub25","no_caffeine",5,299
"sub25","no_caffeine",6,334
"sub25","no_caffeine",7,250
"sub25","no_caffeine",8,180
"sub25","no_caffeine",9,186
"sub25","no_caffeine",10,370
"sub25","no_caffeine",11,373
"sub25","no_caffeine",12,206
"sub25","no_caffeine",13,351
"sub25","no_caffeine",14,412
"sub25","no_caffeine",15,293
"sub25","no_caffeine",16,297
"sub25","no_caffeine",17,406
"sub25","no_caffeine",18,339
"sub25","no_caffeine",19,360
"sub25","no_caffeine",20,274
"sub25","no_caffeine",21,319
"sub25","no_caffeine",22,295
"sub25","no_caffeine",23,351
"sub25","no_caffeine",24,249
"sub25","no_caffeine",25,333
"sub25","no_caffeine",26,338
"sub25","no_caffeine",27,250
"sub25","no_caffeine",28,322
"sub25","no_caffeine",29,242
"sub25","no_caffeine",30,279
"sub25","no_caffeine",31,401
"sub25","no_caffeine",32,271
"sub25","no_caffeine",33,333
"sub25","no_caffeine",34,324
"sub25","no_caffeine",35,207
"sub25","no_caffeine",36,390
"sub25","no_caffeine",37,396
"sub25","no_caffeine",38,257
"sub25","no_caffeine",39,323
"sub25","no_caffeine",40,317
"sub25","no_caffeine",41,328
"sub25","no_caffeine",42,285
"sub25","no_caffeine",43,295
"sub25","no_caffeine",44,288
"sub25","no_caffeine",45,342
"sub25","no_caffeine",46,196
"sub25","no_caffeine",47,205
"sub25","no_caffeine",48,183
"sub25","no_caffeine",49,330
"sub25","no_caffeine",50,200
"sub25","no_caffeine",51,236
"sub25","no_caffeine",52,345
"sub25","no_caffeine",53,324
"sub25","no_caffeine",54,247
"sub25","no_caffeine",55,302
"sub25","no_caffeine",56,317
"sub25","no_caffeine",57,238
"sub25","no_caffeine",58,307
"sub25","no_caffeine",59,336
"sub25","no_caffeine",60,181
"sub25","no_caffeine",61,183
"sub25","no_caffeine",62,288
"sub25","no_caffeine",63,224
"sub25","no_caffeine",64,211
"sub25","no_caffeine",65,196
"sub25","no_caffeine",66,210
"sub25","no_caffeine",67,413
"sub25","no_caffeine",68,383
"sub25","no_caffeine",69,299
"sub25","no_caffeine",70,410
"sub25","no_caffeine",71,325
"sub25","no_caffeine",72,301
"sub25","no_caffeine",73,384
"sub25","no_caffeine",74,204
"sub25","no_caffeine",75,272
"sub25","no_caffeine",76,357
"sub25","no_caffeine",77,198
"sub25","no_caffeine",78,401
"sub25","no_caffeine",79,209
"sub25","no_caffeine",80,269
"sub25","no_caffeine",81,218
"sub25","no_caffeine",82,405
"sub25","no_caffeine",83,302
"sub25","no_caffeine",84,237
"sub25","no_caffeine",85,232
"sub25","no_caffeine",86,272
"sub25","no_caffeine",87,294
"sub25","no_caffeine",88,270
"sub25","no_caffeine",89,287
"sub25","no_caffeine",90,262
"sub25","no_caffeine",91,220
"sub25","no_caffeine",92,390
"sub25","no_caffeine",93,399
"sub25","no_caffeine",94,405
"sub25","no_caffeine",95,242
"sub25","no_caffeine",96,193
"sub25","no_caffeine",97,269
"sub25","no_caffeine",98,395
"sub25","no_caffeine",99,250
"sub25","no_caffeine",100,186
"sub26","no_caffeine",1,285
"sub26","no_caffeine",2,340
"sub26","no_caffeine",3,275
"sub26","no_caffeine",4,318
"sub26","no_caffeine",5,268
"sub26","no_caffeine",6,364
"sub26","no_caffeine",7,237
"sub26","no_caffeine",8,320
"sub26","no_caffeine",9,357
"sub26","no_caffeine",10,318
"sub26","no_caffeine",11,274
"sub26","no_caffeine",12,324
"sub26","no_caffeine",13,352
"sub26","no_caffeine",14,323
"sub26","no_caffeine",15,275
"sub26","no_caffeine",16,360
"sub26","no_caffeine",17,214
"sub26","no_caffeine",18,290
"sub26","no_caffeine",19,369
"sub26","no_caffeine",20,335
"sub26","no_caffeine",21,240
"sub26","no_caffeine",22,298
"sub26","no_caffeine",23,207
"sub26","no_caffeine",24,256
"sub26","no_caffeine",25,234
"sub26","no_caffeine",26,306
"sub26","no_caffeine",27,267
"sub26","no_caffeine",28,282
"sub26","no_caffeine",29,250
"sub26","no_caffeine",30,243
"sub26","no_caffeine",31,213
"sub26","no_caffeine",32,271
"sub26","no_caffeine",33,267
"sub26","no_caffeine",34,276
"sub26","no_caffeine",35,325
"sub26","no_caffeine",36,221
"sub26","no_caffeine",37,228
"sub26","no_caffeine",38,281
"sub26","no_caffeine",39,266
"sub26","no_caffeine",40,269
"sub26","no_caffeine",41,323
"sub26","no_caffeine",42,340
"sub26","no_caffeine",43,349
"sub26","no_caffeine",44,333
"sub26","no_caffeine",45,343
"sub26","no_caffeine",46,311
"sub26","no_caffeine",47,294
"sub26","no_caffeine",48,291
"sub26","no_caffeine",49,223
"sub26","no_caffeine",50,269
"sub26","no_caffeine",51,329
"sub26","no_caffeine",52,369
"sub26","no_caffeine",53,267
"sub26","no_caffeine",54,276
"sub26","no_caffeine",55,297
"sub26","no_caffeine",56,216
"sub26","no_caffeine",57,222
"sub26","no_caffeine",58,327
"sub26","no_caffeine",59,293
"sub26","no_caffeine",60,294
"sub26","no_caffeine",61,221
"sub26","no_caffeine",62,300
"sub26","no_caffeine",63,322
"sub26","no_caffeine",64,255
"sub26","no_caffeine",65,203
"sub26","no_caffeine",66,277
"sub26","no_caffeine",67,356
"sub26","no_caffeine",68,254
"sub26","no_caffeine",69,243
"sub26","no_caffeine",70,254
"sub26","no_caffeine",71,261
"sub26","no_caffeine",72,317
"sub26","no_caffeine",73,336
"sub26","no_caffeine",74,279
"sub26","no_caffeine",75,348
"sub26","no_caffeine",76,333
"sub26","no_caffeine",77,320
"sub26","no_caffeine",78,277
"sub26","no_caffeine",79,333
"sub26","no_caffeine",80,286
"sub26","no_caffeine",81,300
"sub26","no_caffeine",82,233
"sub26","no_caffeine",83,209
"sub26","no_caffeine",84,290
"sub26","no_caffeine",85,310
"sub26","no_caffeine",86,215
"sub26","no_caffeine",87,345
"sub26","no_caffeine",88,210
"sub26","no_caffeine",89,278
"sub26","no_caffeine",90,234
"sub26","no_caffeine",91,239
"sub26","no_caffeine",92,232
"sub26","no_caffeine",93,222
"sub26","no_caffeine",94,252
"sub26","no_caffeine",95,294
"sub26","no_caffeine",96,347
"sub26","no_caffeine",97,253
"sub26","no_caffeine",98,276
"sub26","no_caffeine",99,316
"sub26","no_caffeine",100,210
"sub27","no_caffeine",1,339
"sub27","no_caffeine",2,212
"sub27","no_caffeine",3,351
"sub27","no_caffeine",4,262
"sub27","no_caffeine",5,339
"sub27","no_caffeine",6,247
"sub27","no_caffeine",7,323
"sub27","no_caffeine",8,353
"sub27","no_caffeine",9,349
"sub27","no_caffeine",10,209
"sub27","no_caffeine",11,213
"sub27","no_caffeine",12,344
"sub27","no_caffeine",13,360
"sub27","no_caffeine",14,293
"sub27","no_caffeine",15,219
"sub27","no_caffeine",16,300
"sub27","no_caffeine",17,295
"sub27","no_caffeine",18,299
"sub27","no_caffeine",19,356
"sub27","no_caffeine",20,211
"sub27","no_caffeine",21,314
"sub27","no_caffeine",22,358
"sub27","no_caffeine",23,353
"sub27","no_caffeine",24,204
"sub27","no_caffeine",25,344
"sub27","no_caffeine",26,350
"sub27","no_caffeine",27,321
"sub27","no_caffeine",28,299
"sub27","no_caffeine",29,308
"sub27","no_caffeine",30,224
"sub27","no_caffeine",31,208
"sub27","no_caffeine",32,203
"sub27","no_caffeine",33,337
"sub27","no_caffeine",34,206
"sub27","no_caffeine",35,366
"sub27","no_caffeine",36,207
"sub27","no_caffeine",37,259
"sub27","no_caffeine",38,237
"sub27","no_caffeine",39,261
"sub27","no_caffeine",40,316
"sub27","no_caffeine",41,248
"sub27","no_caffeine",42,323
"sub27","no_caffeine",43,232
"sub27","no_caffeine",44,349
"sub27","no_caffeine",45,241
"sub27","no_caffeine",46,330
"sub27","no_caffeine",47,282
"sub27","no_caffeine",48,299
"sub27","no_caffeine",49,235
"sub27","no_caffeine",50,352
"sub27","no_caffeine",51,346
"sub27","no_caffeine",52,240
"sub27","no_caffeine",53,207
"sub27","no_caffeine",54,206
"sub27","no_caffeine",55,339
"sub27","no_caffeine",56,297
"sub27","no_caffeine",57,298
"sub27","no_caffeine",58,313
"sub27","no_caffeine",59,295
"sub27","no_caffeine",60,261
"sub27","no_caffeine",61,364
"sub27","no_caffeine",62,230
"sub27","no_caffeine",63,279
"sub27","no_caffeine",64,355
"sub27","no_caffeine",65,216
"sub27","no_caffeine",66,283
"sub27","no_caffeine",67,356
"sub27","no_caffeine",68,232
"sub27","no_caffeine",69,287
"sub27","no_caffeine",70,314
"sub27","no_caffeine",71,200
"sub27","no_caffeine",72,274
"sub27","no_caffeine",73,309
"sub27","no_caffeine",74,243
"sub27","no_caffeine",75,263
"sub27","no_caffeine",76,348
"sub27","no_caffeine",77,337
"sub27","no_caffeine",78,270
"sub27","no_caffeine",79,236
"sub27","no_caffeine",80,288
"sub27","no_caffeine",81,231
"sub27","no_caffeine",82,267
"sub27","no_caffeine",83,304
"sub27","no_caffeine",84,322
"sub27","no_caffeine",85,355
"sub27","no_caffeine",86,304
"sub27","no_caffeine",87,289
"sub27","no_caffeine",88,319
"sub27","no_caffeine",89,322
"sub27","no_caffeine",90,265
"sub27","no_caffeine",91,357
"sub27","no_caffeine",92,224
"sub27","no_caffeine",93,293
"sub27","no_caffeine",94,256
"sub27","no_caffeine",95,272
"sub27","no_caffeine",96,341
"sub27","no_caffeine",97,220
"sub27","no_caffeine",98,319
"sub27","no_caffeine",99,229
"sub27","no_caffeine",100,252
"sub28","no_caffeine",1,290
"sub28","no_caffeine",2,335
"sub28","no_caffeine",3,205
"sub28","no_caffeine",4,247
"sub28","no_caffeine",5,355
"sub28","no_caffeine",6,207
"sub28","no_caffeine",7,331
"sub28","no_caffeine",8,341
"sub28","no_caffeine",9,224
"sub28","no_caffeine",10,343
"sub28","no_caffeine",11,318
"sub28","no_caffeine",12,315
"sub28","no_caffeine",13,210
"sub28","no_caffeine",14,223
"sub28","no_caffeine",15,343
"sub28","no_caffeine",16,268
"sub28","no_caffeine",17,280
"sub28","no_caffeine",18,228
"sub28","no_caffeine",19,266
"sub28","no_caffeine",20,286
"sub28","no_caffeine",21,309
"sub28","no_caffeine",22,349
"sub28","no_caffeine",23,272
"sub28","no_caffeine",24,283
"sub28","no_caffeine",25,336
"sub28","no_caffeine",26,224
"sub28","no_caffeine",27,332
"sub28","no_caffeine",28,341
"sub28","no_caffeine",29,262
"sub28","no_caffeine",30,292
"sub28","no_caffeine",31,217
"sub28","no_caffeine",32,305
"sub28","no_caffeine",33,226
"sub28","no_caffeine",34,219
"sub28","no_caffeine",35,346
"sub28","no_caffeine",36,283
"sub28","no_caffeine",37,349
"sub28","no_caffeine",38,269
"sub28","no_caffeine",39,296
"sub28","no_caffeine",40,346
"sub28","no_caffeine",41,299
"sub28","no_caffeine",42,298
"sub28","no_caffeine",43,316
"sub28","no_caffeine",44,302
"sub28","no_caffeine",45,307
"sub28","no_caffeine",46,341
"sub28","no_caffeine",47,345
"sub28","no_caffeine",48,313
"sub28","no_caffeine",49,363
"sub28","no_caffeine",50,351
"sub28","no_caffeine",51,233
"sub28","no_caffeine",52,364
"sub28","no_caffeine",53,213
"sub28","no_caffeine",54,355
"sub28","no_caffeine",55,367
"sub28","no_caffeine",56,330
"sub28","no_caffeine",57,357
"sub28","no_caffeine",58,309
"sub28","no_caffeine",59,213
"sub28","no_caffeine",60,287
"sub28","no_caffeine",61,289
"sub28","no_caffeine",62,254
"sub28","no_caffeine",63,299
"sub28","no_caffeine",64,332
"sub28","no_caffeine",65,338
"sub28","no_caffeine",66,312
"sub28","no_caffeine",67,237
"sub28","no_caffeine",68,217
"sub28","no_caffeine",69,249
"sub28","no_caffeine",70,317
"sub28","no_caffeine",71,271
"sub28","no_caffeine",72,338
"sub28","no_caffeine",73,311
"sub28","no_caffeine",74,325
"sub28","no_caffeine",75,351
"sub28","no_caffeine",76,329
"sub28","no_caffeine",77,265
"sub28","no_caffeine",78,318
"sub28","no_caffeine",79,323
"sub28","no_caffeine",80,358
"sub28","no_caffeine",81,300
"sub28","no_caffeine",82,234
"sub28","no_caffeine",83,253
"sub28","no_caffeine",84,335
"sub28","no_caffeine",85,356
"sub28","no_caffeine",86,233
"sub28","no_caffeine",87,358
"sub28","no_caffeine",88,205
"sub28","no_caffeine",89,364
"sub28","no_caffeine",90,231
"sub28","no_caffeine",91,344
"sub28","no_caffeine",92,344
"sub28","no_caffeine",93,203
"sub28","no_caffeine",94,234
"sub28","no_caffeine",95,210
"sub28","no_caffeine",96,273
"sub28","no_caffeine",97,236
"sub28","no_caffeine",98,262
"sub28","no_caffeine",99,370
"sub28","no_caffeine",100,252
"sub29","no_caffeine",1,345
"sub29","no_caffeine",2,201
"sub29","no_caffeine",3,418
"sub29","no_caffeine",4,300
"sub29","no_caffeine",5,285
"sub29","no_caffeine",6,283
"sub29","no_caffeine",7,241
"sub29","no_caffeine",8,277
"sub29","no_caffeine",9,335
"sub29","no_caffeine",10,390
"sub29","no_caffeine",11,334
"sub29","no_caffeine",12,235
"sub29","no_caffeine",13,249
"sub29","no_caffeine",14,364
"sub29","no_caffeine",15,370
"sub29","no_caffeine",16,355
"sub29","no_caffeine",17,225
"sub29","no_caffeine",18,374
"sub29","no_caffeine",19,348
"sub29","no_caffeine",20,397
"sub29","no_caffeine",21,258
"sub29","no_caffeine",22,384
"sub29","no_caffeine",23,305
"sub29","no_caffeine",24,420
"sub29","no_caffeine",25,331
"sub29","no_caffeine",26,327
"sub29","no_caffeine",27,209
"sub29","no_caffeine",28,377
"sub29","no_caffeine",29,401
"sub29","no_caffeine",30,208
"sub29","no_caffeine",31,222
"sub29","no_caffeine",32,204
"sub29","no_caffeine",33,303
"sub29","no_caffeine",34,282
"sub29","no_caffeine",35,380
"sub29","no_caffeine",36,351
"sub29","no_caffeine",37,261
"sub29","no_caffeine",38,296
"sub29","no_caffeine",39,195
"sub29","no_caffeine",40,347
"sub29","no_caffeine",41,296
"sub29","no_caffeine",42,190
"sub29","no_caffeine",43,377
"sub29","no_caffeine",44,220
"sub29","no_caffeine",45,335
"sub29","no_caffeine",46,188
"sub29","no_caffeine",47,364
"sub29","no_caffeine",48,397
"sub29","no_caffeine",49,419
"sub29","no_caffeine",50,401
"sub29","no_caffeine",51,217
"sub29","no_caffeine",52,300
"sub29","no_caffeine",53,380
"sub29","no_caffeine",54,360
"sub29","no_caffeine",55,413
"sub29","no_caffeine",56,185
"sub29","no_caffeine",57,271
"sub29","no_caffeine",58,303
"sub29","no_caffeine",59,389
"sub29","no_caffeine",60,301
"sub29","no_caffeine",61,338
"sub29","no_caffeine",62,265
"sub29","no_caffeine",63,262
"sub29","no_caffeine",64,217
"sub29","no_caffeine",65,188
"sub29","no_caffeine",66,265
"sub29","no_caffeine",67,345
"sub29","no_caffeine",68,233
"sub29","no_caffeine",69,307
"sub29","no_caffeine",70,234
"sub29","no_caffeine",71,233
